1155.1,2019-09-19 03:10:00
1155.1,2019-09-19 03:10:01
1155.1,2019-09-19 03:10:01
1155.1,2019-09-19 03:10:02
1155.2,2019-09-19 03:10:04
1155.2,2019-09-19 03:10:04
1155.2,2019-09-19 03:10:05
1155.2,2019-09-19 03:10:06
1155.2,2019-09-19 03:10:07
1155.2,2019-09-19 03:10:08
1155.2,2019-09-19 03:10:09
1155.2,2019-09-19 03:10:10
1155.2,2019-09-19 03:10:12
1155.8,2019-09-19 03:10:14
1155.2,2019-09-19 03:10:14
1155.2,2019-09-19 03:10:15
1155.2,2019-09-19 03:10:16
1155.2,2019-09-19 03:10:17
1155.2,2019-09-19 03:10:19
1155.2,2019-09-19 03:10:20
1155.2,2019-09-19 03:10:21
1155.2,2019-09-19 03:10:22
1155.2,2019-09-19 03:10:22
1155.2,2019-09-19 03:10:23
1155.15,2019-09-19 03:10:24
1155.15,2019-09-19 03:10:24
1155.15,2019-09-19 03:10:25
1155.15,2019-09-19 03:10:26
1155.15,2019-09-19 03:10:26
1155.15,2019-09-19 03:10:27
1155.15,2019-09-19 03:10:28
1155.15,2019-09-19 03:10:29
1155.15,2019-09-19 03:10:30
1155.15,2019-09-19 03:10:30
1155.15,2019-09-19 03:10:31
1155.15,2019-09-19 03:10:32
1155.15,2019-09-19 03:10:33
1155.15,2019-09-19 03:10:34
1155.15,2019-09-19 03:10:34
1155.15,2019-09-19 03:10:36
1154.1,2019-09-19 03:10:36
1154.1,2019-09-19 03:10:37
1154.1,2019-09-19 03:10:39
1154.1,2019-09-19 03:10:40
1154.45,2019-09-19 03:10:40
1154.4,2019-09-19 03:10:41
1154.4,2019-09-19 03:10:42
1154.4,2019-09-19 03:10:42
1154.4,2019-09-19 03:10:43
1154.4,2019-09-19 03:10:44
1154.4,2019-09-19 03:10:45
1154.4,2019-09-19 03:10:45
1154.4,2019-09-19 03:10:46
1154.4,2019-09-19 03:10:46
1154.55,2019-09-19 03:10:47
1154.55,2019-09-19 03:10:48
1153.95,2019-09-19 03:10:48
1154.35,2019-09-19 03:10:49
1154.35,2019-09-19 03:10:49
1154.4,2019-09-19 03:10:50
1154.4,2019-09-19 03:10:51
1154.4,2019-09-19 03:10:53
1154.4,2019-09-19 03:10:54
1154.4,2019-09-19 03:10:56
1154.4,2019-09-19 03:10:56
1154.4,2019-09-19 03:10:57
1154.4,2019-09-19 03:10:58
1154.4,2019-09-19 03:10:59
1154.4,2019-09-19 03:11:00
1154.4,2019-09-19 03:11:01
1154.4,2019-09-19 03:11:02
1154.4,2019-09-19 03:11:03
1154.4,2019-09-19 03:11:04
1154.4,2019-09-19 03:11:09
1154.35,2019-09-19 03:11:09
1154.35,2019-09-19 03:11:10
1154.35,2019-09-19 03:11:11
1154.35,2019-09-19 03:11:11
1154.35,2019-09-19 03:11:12
1154.35,2019-09-19 03:11:13
1154.35,2019-09-19 03:11:15
1154.35,2019-09-19 03:11:15
1154.35,2019-09-19 03:11:17
1154.35,2019-09-19 03:11:18
1154.35,2019-09-19 03:11:18
1154.35,2019-09-19 03:11:19
1154.35,2019-09-19 03:11:21
1154.85,2019-09-19 03:11:22
1155,2019-09-19 03:11:24
1155,2019-09-19 03:11:24
1155,2019-09-19 03:11:25
1155,2019-09-19 03:11:26
1155,2019-09-19 03:11:27
1155.05,2019-09-19 03:11:28
1155.05,2019-09-19 03:11:29
1155.05,2019-09-19 03:11:30
1155.5,2019-09-19 03:11:33
1155.5,2019-09-19 03:11:34
1155.25,2019-09-19 03:11:35
1155.25,2019-09-19 03:11:36
1155.25,2019-09-19 03:11:37
1155.25,2019-09-19 03:11:39
1155.3,2019-09-19 03:11:40
1155.05,2019-09-19 03:11:41
1155.05,2019-09-19 03:11:42
1155.15,2019-09-19 03:11:42
1155.2,2019-09-19 03:11:43
1155.2,2019-09-19 03:11:43
1155.2,2019-09-19 03:11:44
1155.2,2019-09-19 03:11:45
1155.15,2019-09-19 03:11:45
1155.15,2019-09-19 03:11:46
1155.15,2019-09-19 03:11:47
1155.15,2019-09-19 03:11:48
1155.15,2019-09-19 03:11:48
1155.15,2019-09-19 03:11:49
1155.15,2019-09-19 03:11:50
1155.15,2019-09-19 03:11:51
1155.15,2019-09-19 03:11:52
1155.15,2019-09-19 03:11:52
1155.15,2019-09-19 03:11:53
1155.15,2019-09-19 03:11:53
1155.15,2019-09-19 03:11:54
1155.15,2019-09-19 03:11:55
1155.15,2019-09-19 03:11:56
1154.5,2019-09-19 03:11:58
1154.5,2019-09-19 03:11:59
1154.5,2019-09-19 03:11:59
1154.35,2019-09-19 03:11:59
1154.15,2019-09-19 03:12:00
1154.35,2019-09-19 03:12:01
1154.35,2019-09-19 03:12:01
1154.35,2019-09-19 03:12:02
1154.35,2019-09-19 03:12:04
1154.35,2019-09-19 03:12:04
1154.35,2019-09-19 03:12:05
1154.35,2019-09-19 03:12:06
1154.35,2019-09-19 03:12:06
1154.35,2019-09-19 03:12:07
1154.35,2019-09-19 03:12:07
1154.35,2019-09-19 03:12:08
1154.35,2019-09-19 03:12:08
1154.35,2019-09-19 03:12:10
1154.35,2019-09-19 03:12:11
1154.35,2019-09-19 03:12:12
1154.35,2019-09-19 03:12:12
1154.35,2019-09-19 03:12:13
1154.95,2019-09-19 03:12:14
1154.95,2019-09-19 03:12:14
1154.95,2019-09-19 03:12:15
1154.95,2019-09-19 03:12:16
1154.95,2019-09-19 03:12:16
1154.95,2019-09-19 03:12:18
1154.95,2019-09-19 03:12:19
1154.95,2019-09-19 03:12:19
1154.95,2019-09-19 03:12:20
1154.95,2019-09-19 03:12:21
1154.95,2019-09-19 03:12:21
1154.95,2019-09-19 03:12:22
1154.95,2019-09-19 03:12:23
1154.35,2019-09-19 03:12:24
1154.35,2019-09-19 03:12:24
1154.35,2019-09-19 03:12:27
1154.35,2019-09-19 03:12:28
1154.35,2019-09-19 03:12:29
1154.35,2019-09-19 03:12:29
1154.35,2019-09-19 03:12:31
1154.35,2019-09-19 03:12:31
1154.35,2019-09-19 03:12:32
1154.35,2019-09-19 03:12:33
1154.35,2019-09-19 03:12:34
1154.35,2019-09-19 03:12:34
1154.35,2019-09-19 03:12:36
1154.35,2019-09-19 03:12:37
1154.35,2019-09-19 03:12:37
1154.35,2019-09-19 03:12:38
1154.35,2019-09-19 03:12:39
1154.35,2019-09-19 03:12:39
1154.35,2019-09-19 03:12:40
1154.35,2019-09-19 03:12:41
1154.35,2019-09-19 03:12:41
1153.9,2019-09-19 03:12:42
1153.9,2019-09-19 03:12:43
1153.9,2019-09-19 03:12:43
1153.9,2019-09-19 03:12:45
1153.9,2019-09-19 03:12:45
1153.9,2019-09-19 03:12:47
1153.9,2019-09-19 03:12:47
1153.9,2019-09-19 03:12:48
1153.9,2019-09-19 03:12:48
1153.9,2019-09-19 03:12:49
1153.9,2019-09-19 03:12:50
1153.9,2019-09-19 03:12:51
1153.9,2019-09-19 03:12:57
1153.9,2019-09-19 03:12:58
1153.9,2019-09-19 03:12:58
1153.9,2019-09-19 03:13:00
1154.35,2019-09-19 03:13:00
1154.35,2019-09-19 03:13:01
1154.35,2019-09-19 03:13:02
1154.35,2019-09-19 03:13:03
1154.35,2019-09-19 03:13:04
1154.35,2019-09-19 03:13:05
1154.35,2019-09-19 03:13:05
1154.35,2019-09-19 03:13:07
1154.35,2019-09-19 03:13:07
1154.35,2019-09-19 03:13:09
1154.5,2019-09-19 03:13:10
1154.5,2019-09-19 03:13:11
1154.5,2019-09-19 03:13:12
1154.5,2019-09-19 03:13:13
1154.5,2019-09-19 03:13:14
1154.5,2019-09-19 03:13:15
1154.5,2019-09-19 03:13:16
1154.5,2019-09-19 03:13:18
1154.5,2019-09-19 03:13:18
1154.5,2019-09-19 03:13:19
1154.5,2019-09-19 03:13:20
1154.5,2019-09-19 03:13:21
1154.5,2019-09-19 03:13:22
1154.5,2019-09-19 03:13:23
1154.5,2019-09-19 03:13:24
1154.5,2019-09-19 03:13:24
1154.5,2019-09-19 03:13:25
1154.5,2019-09-19 03:13:26
1154.5,2019-09-19 03:13:26
1154.5,2019-09-19 03:13:28
1154.5,2019-09-19 03:13:30
1154.5,2019-09-19 03:13:30
1154.5,2019-09-19 03:13:31
1154.5,2019-09-19 03:13:33
1154.5,2019-09-19 03:13:33
1154.5,2019-09-19 03:13:34
1154.65,2019-09-19 03:13:35
1154.65,2019-09-19 03:13:36
1154.5,2019-09-19 03:13:38
1154.5,2019-09-19 03:13:39
1154.5,2019-09-19 03:13:40
1154.5,2019-09-19 03:13:40
1154.5,2019-09-19 03:13:41
1154.5,2019-09-19 03:13:43
1154.5,2019-09-19 03:13:44
1154.5,2019-09-19 03:13:44
1154.5,2019-09-19 03:13:45
1154.5,2019-09-19 03:13:46
1154.5,2019-09-19 03:13:46
1154.5,2019-09-19 03:13:47
1154.5,2019-09-19 03:13:48
1154.5,2019-09-19 03:13:49
1154.5,2019-09-19 03:13:50
1154.5,2019-09-19 03:13:51
1154.5,2019-09-19 03:13:52
1154.5,2019-09-19 03:13:52
1154.5,2019-09-19 03:13:54
1154.5,2019-09-19 03:13:55
1154.5,2019-09-19 03:13:56
1154.4,2019-09-19 03:13:56
1154.4,2019-09-19 03:13:57
1154.4,2019-09-19 03:13:58
1154.4,2019-09-19 03:13:59
1154.4,2019-09-19 03:13:59
1154.4,2019-09-19 03:14:00
1154.4,2019-09-19 03:14:01
1154.4,2019-09-19 03:14:03
1154.3,2019-09-19 03:14:04
1154.3,2019-09-19 03:14:04
1154.3,2019-09-19 03:14:05
1154.3,2019-09-19 03:14:06
1154.4,2019-09-19 03:14:08
1154.4,2019-09-19 03:14:09
1154.4,2019-09-19 03:14:09
1154.4,2019-09-19 03:14:10
1154.4,2019-09-19 03:14:12
1154.4,2019-09-19 03:14:13
1154.4,2019-09-19 03:14:14
1154.4,2019-09-19 03:14:15
1154.4,2019-09-19 03:14:15
1154.4,2019-09-19 03:14:16
1154.4,2019-09-19 03:14:16
1154.4,2019-09-19 03:14:17
1154.4,2019-09-19 03:14:18
1154.4,2019-09-19 03:14:19
1154.4,2019-09-19 03:14:20
1154.4,2019-09-19 03:14:20
1154.4,2019-09-19 03:14:21
1154.4,2019-09-19 03:14:22
1154.4,2019-09-19 03:14:23
1154.3,2019-09-19 03:14:24
1154.3,2019-09-19 03:14:24
1154.3,2019-09-19 03:14:25
1154.25,2019-09-19 03:14:26
1154.25,2019-09-19 03:14:26
1154.25,2019-09-19 03:14:27
1154.25,2019-09-19 03:14:28
1154.25,2019-09-19 03:14:28
1154.25,2019-09-19 03:14:29
1154.25,2019-09-19 03:14:30
1154.25,2019-09-19 03:14:31
1154.25,2019-09-19 03:14:32
1154.25,2019-09-19 03:14:33
1155,2019-09-19 03:14:34
1155,2019-09-19 03:14:34
1155,2019-09-19 03:14:35
1155,2019-09-19 03:14:36
1155,2019-09-19 03:14:36
1154.9,2019-09-19 03:14:37
1154.9,2019-09-19 03:14:37
1154.9,2019-09-19 03:14:38
1154.9,2019-09-19 03:14:38
1154.9,2019-09-19 03:14:40
1154.9,2019-09-19 03:14:40
1154.9,2019-09-19 03:14:41
1154.9,2019-09-19 03:14:42
1154.9,2019-09-19 03:14:44
1154.9,2019-09-19 03:14:44
1154.9,2019-09-19 03:14:45
1154.9,2019-09-19 03:14:46
1154.9,2019-09-19 03:14:47
1154.9,2019-09-19 03:14:48
1154.9,2019-09-19 03:14:49
1154.9,2019-09-19 03:14:49
1154.9,2019-09-19 03:14:50
1154.9,2019-09-19 03:14:51
1154.9,2019-09-19 03:14:51
1154.9,2019-09-19 03:14:52
1154.9,2019-09-19 03:14:53
1154.9,2019-09-19 03:14:56
1154.9,2019-09-19 03:14:56
1154.9,2019-09-19 03:14:58
1154.9,2019-09-19 03:15:00
1154.9,2019-09-19 03:15:02
1154.9,2019-09-19 03:15:02
1154.9,2019-09-19 03:15:03
1154.9,2019-09-19 03:15:03
1154.9,2019-09-19 03:15:04
1154.9,2019-09-19 03:15:04
1154.9,2019-09-19 03:15:06
1154.55,2019-09-19 03:15:07
1154.55,2019-09-19 03:15:08
1154.55,2019-09-19 03:15:08
1154.55,2019-09-19 03:15:09
1154.55,2019-09-19 03:15:10
1154.85,2019-09-19 03:15:10
1154.85,2019-09-19 03:15:11
1154.75,2019-09-19 03:15:12
1154.8,2019-09-19 03:15:13
1154.8,2019-09-19 03:15:13
1154.65,2019-09-19 03:15:14
1154.65,2019-09-19 03:15:15
1154.65,2019-09-19 03:15:16
1154.65,2019-09-19 03:15:17
1154.6,2019-09-19 03:15:18
1154.6,2019-09-19 03:15:18
1154.6,2019-09-19 03:15:19
1154.6,2019-09-19 03:15:20
1154.6,2019-09-19 03:15:20
1154.6,2019-09-19 03:15:21
1154.6,2019-09-19 03:15:22
1154.6,2019-09-19 03:15:23
1154.6,2019-09-19 03:15:24
1154.5,2019-09-19 03:15:25
1154.5,2019-09-19 03:15:25
1154.3,2019-09-19 03:15:26
1154.3,2019-09-19 03:15:27
1154.3,2019-09-19 03:15:27
1154.45,2019-09-19 03:15:28
1154.45,2019-09-19 03:15:28
1154.45,2019-09-19 03:15:29
1154.45,2019-09-19 03:15:30
1154.45,2019-09-19 03:15:31
1154.45,2019-09-19 03:15:32
1154.75,2019-09-19 03:15:33
1154.75,2019-09-19 03:15:34
1154.75,2019-09-19 03:15:35
1154.75,2019-09-19 03:15:36
1154.75,2019-09-19 03:15:36
1154.75,2019-09-19 03:15:37
1154.75,2019-09-19 03:15:38
1154.75,2019-09-19 03:15:39
1154.75,2019-09-19 03:15:40
1154.75,2019-09-19 03:15:41
1154.5,2019-09-19 03:15:44
1154.5,2019-09-19 03:15:44
1154.5,2019-09-19 03:15:45
1154.5,2019-09-19 03:15:46
1154.5,2019-09-19 03:15:48
1154.5,2019-09-19 03:15:49
1154.5,2019-09-19 03:15:51
1154.6,2019-09-19 03:15:52
1154.95,2019-09-19 03:15:53
1154.95,2019-09-19 03:15:54
1154.95,2019-09-19 03:15:54
1154.95,2019-09-19 03:15:56
1154.95,2019-09-19 03:15:56
1154.95,2019-09-19 03:15:57
1154.95,2019-09-19 03:15:58
1154.95,2019-09-19 03:15:58
1154.95,2019-09-19 03:15:59
1154.95,2019-09-19 03:16:00
1154.95,2019-09-19 03:16:00
1154.95,2019-09-19 03:16:01
1154.95,2019-09-19 03:16:02
1154.95,2019-09-19 03:16:03
1154.95,2019-09-19 03:16:04
1154.95,2019-09-19 03:16:06
1154.75,2019-09-19 03:16:07
1154.75,2019-09-19 03:16:08
1154.75,2019-09-19 03:16:09
1154.75,2019-09-19 03:16:10
1154.75,2019-09-19 03:16:11
1154.75,2019-09-19 03:16:12
1154.75,2019-09-19 03:16:12
1154.35,2019-09-19 03:16:15
1154.35,2019-09-19 03:16:15
1154.45,2019-09-19 03:16:16
1154.45,2019-09-19 03:16:17
1154.45,2019-09-19 03:16:18
1154.45,2019-09-19 03:16:19
1154.45,2019-09-19 03:16:19
1154.45,2019-09-19 03:16:20
1154.1,2019-09-19 03:16:20
1154.1,2019-09-19 03:16:21
1154.1,2019-09-19 03:16:22
1154.1,2019-09-19 03:16:23
1154.1,2019-09-19 03:16:24
1154.1,2019-09-19 03:16:25
1154.1,2019-09-19 03:16:27
1154.1,2019-09-19 03:16:27
1154.1,2019-09-19 03:16:28
1154.1,2019-09-19 03:16:30
1154.45,2019-09-19 03:16:31
1154.45,2019-09-19 03:16:32
1154.45,2019-09-19 03:16:32
1154.45,2019-09-19 03:16:33
1154.45,2019-09-19 03:16:33
1154.45,2019-09-19 03:16:34
1154.45,2019-09-19 03:16:34
1154.45,2019-09-19 03:16:35
1154.5,2019-09-19 03:16:36
1154.5,2019-09-19 03:16:36
1154.5,2019-09-19 03:16:37
1154.5,2019-09-19 03:16:38
1154.5,2019-09-19 03:16:38
1154.5,2019-09-19 03:16:39
1154.5,2019-09-19 03:16:40
1154.5,2019-09-19 03:16:41
1154.45,2019-09-19 03:16:42
1154.45,2019-09-19 03:16:42
1154.45,2019-09-19 03:16:43
1154.45,2019-09-19 03:16:43
1154.45,2019-09-19 03:16:44
1154.45,2019-09-19 03:16:45
1154.45,2019-09-19 03:16:45
1154.45,2019-09-19 03:16:46
1154.45,2019-09-19 03:16:47
1154.45,2019-09-19 03:16:49
1154.2,2019-09-19 03:16:50
1154.9,2019-09-19 03:16:50
1154.9,2019-09-19 03:16:51
1154.9,2019-09-19 03:16:52
1154.9,2019-09-19 03:16:53
1154.9,2019-09-19 03:16:53
1154.9,2019-09-19 03:16:54
1154.9,2019-09-19 03:16:55
1154.9,2019-09-19 03:16:55
1154.9,2019-09-19 03:16:57
1154.9,2019-09-19 03:16:58
1154.9,2019-09-19 03:16:58
1154.9,2019-09-19 03:16:59
1154.9,2019-09-19 03:17:00
1154.9,2019-09-19 03:17:00
1154.9,2019-09-19 03:17:01
1154.9,2019-09-19 03:17:03
1154.9,2019-09-19 03:17:04
1154.9,2019-09-19 03:17:05
1154.9,2019-09-19 03:17:07
1154.9,2019-09-19 03:17:09
1154.9,2019-09-19 03:17:10
1154.9,2019-09-19 03:17:11
1154.9,2019-09-19 03:17:12
1154.25,2019-09-19 03:17:14
1154.25,2019-09-19 03:17:14
1154.25,2019-09-19 03:17:15
1154.25,2019-09-19 03:17:16
1154.25,2019-09-19 03:17:17
1154.25,2019-09-19 03:17:18
1154.25,2019-09-19 03:17:19
1154.45,2019-09-19 03:17:20
1154.45,2019-09-19 03:17:21
1154.45,2019-09-19 03:17:21
1154.45,2019-09-19 03:17:22
1154.45,2019-09-19 03:17:22
1154.45,2019-09-19 03:17:23
1154.45,2019-09-19 03:17:24
1154.45,2019-09-19 03:17:25
1154.4,2019-09-19 03:17:26
1154.4,2019-09-19 03:17:26
1154.4,2019-09-19 03:17:27
1154.4,2019-09-19 03:17:27
1154.4,2019-09-19 03:17:28
1154.4,2019-09-19 03:17:29
1154.4,2019-09-19 03:17:30
1154.25,2019-09-19 03:17:31
1154.25,2019-09-19 03:17:31
1154.25,2019-09-19 03:17:32
1154.25,2019-09-19 03:17:32
1154.25,2019-09-19 03:17:34
1154.25,2019-09-19 03:17:34
1154.25,2019-09-19 03:17:35
1154.25,2019-09-19 03:17:37
1154.25,2019-09-19 03:17:37
1154.3,2019-09-19 03:17:39
1154.3,2019-09-19 03:17:39
1154.3,2019-09-19 03:17:39
1154.4,2019-09-19 03:17:40
1154.25,2019-09-19 03:17:41
1154.25,2019-09-19 03:17:42
1154.25,2019-09-19 03:17:42
1154.1,2019-09-19 03:17:43
1154.1,2019-09-19 03:17:43
1154.1,2019-09-19 03:17:45
1154.1,2019-09-19 03:17:46
1154.1,2019-09-19 03:17:47
1154.1,2019-09-19 03:17:48
1154.1,2019-09-19 03:17:50
1154.1,2019-09-19 03:17:50
1154.1,2019-09-19 03:17:51
1154.1,2019-09-19 03:17:53
1154.1,2019-09-19 03:17:53
1154.1,2019-09-19 03:17:54
1154.1,2019-09-19 03:17:55
1154.1,2019-09-19 03:17:55
1154.1,2019-09-19 03:17:56
1154.1,2019-09-19 03:17:58
1154.25,2019-09-19 03:17:59
1154.25,2019-09-19 03:17:59
1154.25,2019-09-19 03:18:00
1154.25,2019-09-19 03:18:01
1154.25,2019-09-19 03:18:01
1154.25,2019-09-19 03:18:02
1154,2019-09-19 03:18:03
1154,2019-09-19 03:18:03
1154,2019-09-19 03:18:04
1154,2019-09-19 03:18:05
1154,2019-09-19 03:18:06
1154,2019-09-19 03:18:08
1154,2019-09-19 03:18:10
1154,2019-09-19 03:18:11
1154,2019-09-19 03:18:12
1154,2019-09-19 03:18:13
1154,2019-09-19 03:18:14
1154,2019-09-19 03:18:14
1154,2019-09-19 03:18:15
1154,2019-09-19 03:18:17
1154,2019-09-19 03:18:17
1154,2019-09-19 03:18:18
1154,2019-09-19 03:18:19
1154,2019-09-19 03:18:20
1154,2019-09-19 03:18:20
1154,2019-09-19 03:18:21
1153.9,2019-09-19 03:18:22
1153.9,2019-09-19 03:18:23
1153.9,2019-09-19 03:18:23
1153.9,2019-09-19 03:18:24
1153.9,2019-09-19 03:18:25
1153.9,2019-09-19 03:18:27
1153.9,2019-09-19 03:18:27
1153.9,2019-09-19 03:18:28
1153.9,2019-09-19 03:18:29
1153.9,2019-09-19 03:18:30
1153.9,2019-09-19 03:18:31
1153.9,2019-09-19 03:18:32
1153.9,2019-09-19 03:18:33
1153.9,2019-09-19 03:18:35
1153.9,2019-09-19 03:18:35
1153.9,2019-09-19 03:18:38
1153.9,2019-09-19 03:18:38
1153.9,2019-09-19 03:18:39
1153.85,2019-09-19 03:18:41
1153.85,2019-09-19 03:18:42
1153.85,2019-09-19 03:18:42
1153.85,2019-09-19 03:18:43
1153.9,2019-09-19 03:18:43
1154,2019-09-19 03:18:44
1154,2019-09-19 03:18:44
1154,2019-09-19 03:18:45
1154,2019-09-19 03:18:46
1154,2019-09-19 03:18:48
1154,2019-09-19 03:18:48
1154,2019-09-19 03:18:49
1153.95,2019-09-19 03:18:50
1153.95,2019-09-19 03:18:50
1153.95,2019-09-19 03:18:51
1153.95,2019-09-19 03:18:54
1154,2019-09-19 03:18:57
1154,2019-09-19 03:18:57
1154,2019-09-19 03:18:58
1154,2019-09-19 03:18:59
1154,2019-09-19 03:18:59
1154,2019-09-19 03:19:00
1154.6,2019-09-19 03:19:02
1154.25,2019-09-19 03:19:03
1154.6,2019-09-19 03:19:04
1154.2,2019-09-19 03:19:05
1154.2,2019-09-19 03:19:05
1154.2,2019-09-19 03:19:05
1154.2,2019-09-19 03:19:06
1154.2,2019-09-19 03:19:08
1154.2,2019-09-19 03:19:09
1154.2,2019-09-19 03:19:10
1154.2,2019-09-19 03:19:11
1154.2,2019-09-19 03:19:13
1154.2,2019-09-19 03:19:14
1154.2,2019-09-19 03:19:15
1154.2,2019-09-19 03:19:17
1154.2,2019-09-19 03:19:18
1154,2019-09-19 03:19:19
1154,2019-09-19 03:19:20
1154,2019-09-19 03:19:20
1154,2019-09-19 03:19:21
1154,2019-09-19 03:19:21
1154,2019-09-19 03:19:22
1154,2019-09-19 03:19:22
1154,2019-09-19 03:19:23
1154,2019-09-19 03:19:24
1154,2019-09-19 03:19:26
1154.4,2019-09-19 03:19:26
1154.4,2019-09-19 03:19:27
1154.45,2019-09-19 03:19:28
1154.45,2019-09-19 03:19:28
1154.45,2019-09-19 03:19:29
1154.05,2019-09-19 03:19:30
1154.4,2019-09-19 03:19:30
1154.4,2019-09-19 03:19:31
1154.4,2019-09-19 03:19:32
1154.4,2019-09-19 03:19:34
1154.3,2019-09-19 03:19:35
1154.3,2019-09-19 03:19:35
1154.3,2019-09-19 03:19:36
1154.3,2019-09-19 03:19:37
1154.3,2019-09-19 03:19:38
1154.3,2019-09-19 03:19:38
1154.3,2019-09-19 03:19:40
1154.3,2019-09-19 03:19:40
1154.7,2019-09-19 03:19:42
1154.7,2019-09-19 03:19:43
1154.7,2019-09-19 03:19:44
1154.45,2019-09-19 03:19:46
1154.45,2019-09-19 03:19:46
1154.45,2019-09-19 03:19:47
1154.45,2019-09-19 03:19:47
1154.45,2019-09-19 03:19:48
1154.45,2019-09-19 03:19:49
1154.45,2019-09-19 03:19:50
1154.7,2019-09-19 03:19:51
1154.7,2019-09-19 03:19:51
1154.7,2019-09-19 03:19:52
1154.7,2019-09-19 03:19:53
1154.7,2019-09-19 03:19:54
1154.7,2019-09-19 03:19:55
1154.7,2019-09-19 03:19:56
1154.7,2019-09-19 03:19:57
1154.7,2019-09-19 03:20:00
1154.6,2019-09-19 03:20:01
1154.6,2019-09-19 03:20:01
1154.6,2019-09-19 03:20:02
